petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,h_alpha_flux
20.223808,18.806675,18.161293,17.715992,17.67502,305.35144
20.043724,19.263639,19.019058,18.747625,18.693691,234.946259
19.556141,18.814238,18.474594,18.244287,18.065147,483.756592
19.789532,17.745592,16.869539,16.472052,16.169149,17.982422
20.262918,18.65432,17.778408,17.374126,17.008173,2.742217
18.956079,17.905508,17.428171,17.22061,16.997759,195.479355
19.406372,17.486841,16.613497,16.20982,15.867604,20.178055
20.878151,18.578173,17.602259,17.138784,16.755413,10.859852
19.496643,18.694773,17.761833,17.320299,16.96594,56.254593
19.942873,18.131958,17.278545,16.841091,16.534203,160.291306
20.259821,17.523109,16.592758,16.133749,15.734356,30.249731
19.358496,17.598419,16.778503,16.416943,16.135759,11.809093
19.418324,18.028166,17.353212,17.006613,16.703638,320.279785
19.880146,18.149944,17.239767,16.819283,16.592754,1.501699
19.857815,17.678368,17.196924,17.026806,16.796238,252.26207
20.117397,18.461399,17.315004,16.864061,16.452927,25.393888
19.685061,18.325653,17.540991,17.12812,16.830841,217.237946
19.484732,18.224928,17.42131,17.073141,16.730022,85.447151
21.374367,18.825153,17.773071,17.331038,16.97864,2.895838
19.289621,17.984613,17.313223,16.915607,16.665386,132.845398
21.495785,20.45549,18.907385,18.23954,17.991556,8.232912
19.189318,18.311583,17.813677,17.469992,17.325209,146.477509
19.021894,17.669895,16.882462,16.515135,16.306183,34.172554
19.921619,18.162422,17.219416,16.829378,16.519915,6.26958
19.491869,18.06057,17.265795,16.854353,16.594311,312.941345
19.471979,18.336348,17.707819,17.327324,17.135376,716.196106
19.381813,18.017641,17.670851,17.535194,17.388506,573.852661
19.254148,18.111658,17.398212,17.013025,16.864727,142.554626
19.114212,18.016302,17.48455,17.188456,17.164911,134.007843
20.884947,18.53232,17.392523,16.947258,16.623306,10.072094
19.429363,17.727867,16.734375,16.239603,15.887343,41.485783
19.289495,17.981918,17.251177,16.832445,16.541544,279.043732
19.771959,18.106827,17.113565,16.725679,16.279152,15.660145
19.759687,18.500469,17.474009,17.015263,16.957809,42.125923
20.425777,18.827879,17.657959,17.211889,16.877836,4.801378
20.239897,18.791817,17.575239,17.098452,16.693893,20.965776
20.061605,19.351574,18.498486,18.101591,17.680449,171.274902
20.4886,18.784088,17.828665,17.406708,17.10014,61.247761
19.762936,18.243248,17.303185,16.867041,16.522766,84.908066
19.537964,18.174805,17.679022,17.382006,17.142584,13.120599
20.30328,18.490576,17.567755,17.170061,16.846567,6.353951
19.093128,17.884872,17.312675,17.005692,16.842627,211.23053
19.583372,18.442513,17.815405,17.496168,17.380859,250.449249
19.320749,17.911417,17.196312,16.762955,16.498861,209.524521
19.980242,18.228226,17.19335,16.824186,16.532459,10.056668
20.461142,19.256521,17.882235,17.333681,16.82729,2.517728
19.674154,18.67935,18.198984,17.825422,17.746038,677.87439
20.039515,19.856794,19.150377,18.831436,18.398407,247.847824
19.66741,17.418667,16.49682,16.072643,15.834895,36.818123
18.647022,17.791397,17.360174,17.036695,16.827646,754.973633
20.15831,18.953054,17.748524,17.287016,17.108639,42.310486
21.781023,19.072886,17.795023,17.253048,17.049646,14.755907
19.039272,17.850803,17.220774,16.913525,16.651579,222.866455
19.754025,17.789904,16.840164,16.442476,16.084846,4.967954
18.061596,17.441635,17.361591,17.278032,17.25231,393.91687
19.448624,18.183659,17.371376,16.993639,16.753817,359.855621
19.239706,17.664194,16.709881,16.323578,16.038389,1.820611
20.739094,18.777092,17.57325,17.159033,16.878143,3.537161
19.058979,17.795959,16.857885,16.373138,16.042341,142.877518
19.076178,17.588501,16.653807,16.269678,15.916754,10.191399
19.548532,17.855566,16.988203,16.603136,16.364012,21.779398
19.656124,18.067928,17.098995,16.672192,16.315601,13.229975
20.349136,18.269102,17.322531,16.869465,16.565044,7.557119
20.365181,18.382523,17.37612,16.947506,16.56912,11.539148
19.429844,18.36141,17.684675,17.313974,16.984909,143.912064
17.64378,16.655899,16.303617,16.007696,15.868908,1236.27905
18.714834,17.766752,17.579861,17.276348,17.167955,651.920044
19.896782,19.626095,17.919395,17.334852,16.913105,6.907339
23.882746,20.056383,18.506466,17.944727,17.578516,21.052908
19.796486,18.448536,17.700344,17.32217,16.93424,67.801537
18.590954,17.494678,16.898584,16.545143,16.410044,43.002556
18.902117,17.887554,17.646921,17.402054,17.415577,123.947166
19.252626,17.450117,16.560408,16.142899,15.833559,12.746497
20.244555,18.510981,17.657156,17.248434,16.882515,23.641689
18.818552,17.720432,17.215282,16.908388,16.810925,119.34111
18.594154,17.811171,17.471464,17.191208,17.57634,48.661961
19.496586,18.441605,17.688383,17.313377,17.145275,111.162483
20.710052,20.116831,18.572557,17.971533,17.783899,3.073343
19.89164,17.938139,16.904882,16.460285,16.120054,28.977312
20.804876,18.424055,17.353868,16.871372,16.617971,5.533695
18.585232,17.325775,16.763939,16.379532,16.237038,312.042847
20.372265,18.62565,17.563292,17.158047,16.816021,2.951982
21.522385,18.751085,17.536282,16.976891,16.655798,4.180932
18.951736,17.909929,17.530993,17.189684,17.178015,658.908936
19.22805,18.189541,17.738831,17.475164,17.332178,353.157288
19.590208,17.760229,16.839651,16.403952,16.080999,20.63591
18.708282,17.125507,16.528484,16.198935,16.100687,493.356171
19.152718,18.083002,17.690685,17.381012,17.404823,235.754974
19.62043,18.117725,16.984638,16.558058,16.2707,19.206823
18.57164,17.458881,17.032377,16.724106,16.574512,781.099792
20.64168,18.793407,17.809185,17.309616,17.054102,7.549452
19.766436,17.970039,16.840231,16.375647,15.990052,4.560323
19.400358,18.284929,17.693201,17.358831,17.080891,162.619812
23.816231,18.483068,17.298449,16.880735,16.63044,28.00493
21.18714,18.533722,17.293877,16.819736,16.515135,22.229994
20.096985,18.38619,17.211729,16.781025,16.373669,7.420739
20.729279,18.486488,17.585581,17.123112,16.813663,57.727337
20.289793,18.217348,17.201082,16.7817,16.433395,10.096707
19.116072,17.869574,17.066763,16.686628,16.455324,157.565369
19.868412,18.143747,17.334307,16.924028,16.668318,16.009195
19.618542,18.417927,17.214119,16.732712,16.393665,58.288361
19.799191,18.370884,17.686029,17.303551,17.074629,35.284081
19.563105,18.056728,17.260548,16.871527,16.589794,209.118988
20.177696,18.2997,17.322374,16.911179,16.588081,9.132263
19.924358,18.72081,17.510571,16.972469,16.643631,2.809922
20.733109,19.037092,17.728111,17.236551,16.847622,11.004478
20.393753,18.512939,17.570906,17.138279,16.766565,2.514367
19.198969,17.766806,16.872118,16.404472,16.027967,89.218674
20.076565,18.240162,17.189489,16.707367,16.375021,17.548271
19.572453,18.114832,17.388277,16.759882,16.500589,1276.94458
19.462049,18.194416,17.387417,16.981045,16.67625,173.800064
20.966747,18.476151,17.559116,17.056749,16.647314,34.000832
20.219536,18.598585,17.662842,17.166769,16.890835,121.356079
19.598921,18.248075,16.84967,16.282114,15.925803,4.48715
22.246855,18.979782,17.823656,17.354881,16.885523,21.879723
19.987427,17.802753,16.694237,16.220373,15.860335,34.524822
21.024229,18.66173,17.751808,17.301472,16.908939,38.61356
19.452112,18.299633,17.60438,17.314682,17.024544,59.872959
17.941452,17.061163,16.661257,16.490089,16.603176,116.920502
24.330105,20.166885,18.674385,18.19755,17.492952,4.841532
24.054474,18.349497,17.408913,16.899717,16.381252,29.814564
19.722221,18.416288,17.684542,17.233612,17.039454,223.890167
18.119907,17.171568,16.748323,16.425224,16.246286,382.943115
18.38938,17.167221,16.678532,16.373259,16.210835,240.41069
18.216761,17.109797,16.636404,16.414049,16.188187,141.913452
19.775578,18.484007,17.779545,17.394329,17.165335,233.242004
24.370985,20.617491,18.752827,18.116457,17.748867,3.917063
19.252369,18.069942,17.460749,17.15592,16.880714,133.043869
19.409401,18.001545,17.360905,16.978638,16.720032,417.437714
21.592829,19.713829,18.154093,17.572392,17.403934,10.354523
19.83148,19.005247,17.675709,17.152981,17.214365,25.474714
19.840246,18.363008,17.499557,17.135782,16.844913,81.778282
19.822048,18.150379,17.403927,16.971527,16.559078,182.472519
19.928049,18.413359,17.51564,17.13171,16.880577,3.059134
20.903965,18.383459,17.692957,17.271282,17.090813,142.607208
19.518072,17.820206,16.767342,16.358538,16.082565,21.821409
18.756212,17.552073,16.747524,16.402807,16.177492,94.386055
19.694292,18.13763,17.221004,16.828814,16.52486,1.877216
20.060061,18.218151,17.219957,16.796328,16.45577,25.465109
19.575756,18.362822,17.372896,16.894737,16.608776,39.16468
18.568687,23.616211,17.115162,17.618067,15.695005,96.429337
18.694881,17.508533,16.905821,16.515261,16.259134,364.568024
20.072039,18.343216,17.490551,17.058596,16.831238,24.363098
19.559006,17.490061,16.536186,16.113253,15.761092,19.89283
21.704285,20.406027,18.821421,18.17408,17.693502,7.048339
19.435959,18.332296,17.891361,17.55896,17.412832,742.140137
19.587086,18.338854,17.527555,17.083736,16.927647,90.935616
